example_id,beatmap_id,beatmap_hash,beatmap_path,beatmap_name,replay_path,npz_path,accuracy,split
d22f07888af640dd40c1f73f4d21270f,2995309,715b53874e67145d5b64550ec3962071,/home/amine/PycharmProjects/osunator/maps/downloaded/2995309.osu,Hoshimachi Suisei - GHOST [Meg's Extra],/home/amine/PycharmProjects/osunator/replays/suitable/d22f07888af640dd40c1f73f4d21270f.osr,/home/amine/PycharmProjects/osunator/features/d22f07888af640dd40c1f73f4d21270f.npz,99.8837547224644,train
76b6ec96530b7ab56ceabc1c636528fd,2108789,9f79be168ced74852dfc8fc0fca1d83f,/home/amine/PycharmProjects/osunator/maps/downloaded/2108789.osu,Yorushika - Tomin [Collab Extra],/home/amine/PycharmProjects/osunator/replays/suitable/76b6ec96530b7ab56ceabc1c636528fd.osr,/home/amine/PycharmProjects/osunator/features/76b6ec96530b7ab56ceabc1c636528fd.npz,99.88314344142566,train
49944bd31395da86523adc8d17c22c66,1141858,64ccc9977acb3c27959e6f37a5ae797a,/home/amine/PycharmProjects/osunator/maps/downloaded/1141858.osu,Green Day - Bang Bang [Mommy's Little Soldier],/home/amine/PycharmProjects/osunator/replays/suitable/49944bd31395da86523adc8d17c22c66.osr,/home/amine/PycharmProjects/osunator/features/49944bd31395da86523adc8d17c22c66.npz,99.88304093567251,train
1e50e5ee3b6fdacb07544d43abd1c796,950234,26ee6ade04ffc4854b75b4cc76af40f8,/home/amine/PycharmProjects/osunator/maps/downloaded/950234.osu,"t+pazolite - Electric ""Sister"" Bitch [INFINITE]",/home/amine/PycharmProjects/osunator/replays/suitable/1e50e5ee3b6fdacb07544d43abd1c796.osr,/home/amine/PycharmProjects/osunator/features/1e50e5ee3b6fdacb07544d43abd1c796.npz,99.88283538371412,test
6ce50a9a05c352c8a8441f2e4fce16a4,3470473,042ff81ac1d515749b76beb2a45a4c76,/home/amine/PycharmProjects/osunator/maps/downloaded/3470473.osu,Calliope Mori x Gawr Gura x DECO*27 - Q [Len x Skymin's Insane],/home/amine/PycharmProjects/osunator/replays/suitable/6ce50a9a05c352c8a8441f2e4fce16a4.osr,/home/amine/PycharmProjects/osunator/features/6ce50a9a05c352c8a8441f2e4fce16a4.npz,99.88262910798123,test
fd14e3d7d0ccfea9824513f41ff36664,1494828,257099a7bc15792928a55c1a8510e934,/home/amine/PycharmProjects/osunator/maps/downloaded/1494828.osu,yaseta - Bluenation [Grace],/home/amine/PycharmProjects/osunator/replays/suitable/fd14e3d7d0ccfea9824513f41ff36664.osr,/home/amine/PycharmProjects/osunator/features/fd14e3d7d0ccfea9824513f41ff36664.npz,99.88262910798122,train
bf90a6ce9b2159398c1363f57cf3fbe2,1494828,257099a7bc15792928a55c1a8510e934,/home/amine/PycharmProjects/osunator/maps/downloaded/1494828.osu,yaseta - Bluenation [Grace],/home/amine/PycharmProjects/osunator/replays/suitable/bf90a6ce9b2159398c1363f57cf3fbe2.osr,/home/amine/PycharmProjects/osunator/features/bf90a6ce9b2159398c1363f57cf3fbe2.npz,99.88262910798122,train
476c8c0c91286b40890a8a761110235d,1494828,257099a7bc15792928a55c1a8510e934,/home/amine/PycharmProjects/osunator/maps/downloaded/1494828.osu,yaseta - Bluenation [Grace],/home/amine/PycharmProjects/osunator/replays/suitable/476c8c0c91286b40890a8a761110235d.osr,/home/amine/PycharmProjects/osunator/features/476c8c0c91286b40890a8a761110235d.npz,99.88262910798122,train
697be374427e48f47802de9edb30825e,657509,50ecde9832625a10224247f8c8c0eeca,/home/amine/PycharmProjects/osunator/maps/downloaded/657509.osu,Reol - Asymmetry [Extra],/home/amine/PycharmProjects/osunator/replays/suitable/697be374427e48f47802de9edb30825e.osr,/home/amine/PycharmProjects/osunator/features/697be374427e48f47802de9edb30825e.npz,99.88252569750368,test
87dbcc7328fe061a70c254c1061a85a5,2419085,6c96b5910301450e3e9a00d81250d6db,/home/amine/PycharmProjects/osunator/maps/downloaded/2419085.osu,"AliA - Kakurenbo [Ready, Set, Go!]",/home/amine/PycharmProjects/osunator/replays/suitable/87dbcc7328fe061a70c254c1061a85a5.osr,/home/amine/PycharmProjects/osunator/features/87dbcc7328fe061a70c254c1061a85a5.npz,99.88221436984688,train
2cf381b6d0d66a5ff1aef41bacc579d9,2581610,4eec8a8a9c5309e2af8e25e7a327cdfe,/home/amine/PycharmProjects/osunator/maps/downloaded/2581610.osu,Roselia - Song I am. [I am Song.],/home/amine/PycharmProjects/osunator/replays/suitable/2cf381b6d0d66a5ff1aef41bacc579d9.osr,/home/amine/PycharmProjects/osunator/features/2cf381b6d0d66a5ff1aef41bacc579d9.npz,99.88221436984688,test
a6404093ec6687560dfa0044e0d4cf92,2581610,4eec8a8a9c5309e2af8e25e7a327cdfe,/home/amine/PycharmProjects/osunator/maps/downloaded/2581610.osu,Roselia - Song I am. [I am Song.],/home/amine/PycharmProjects/osunator/replays/suitable/a6404093ec6687560dfa0044e0d4cf92.osr,/home/amine/PycharmProjects/osunator/features/a6404093ec6687560dfa0044e0d4cf92.npz,99.88221436984688,test
604d46ef933beee0f8b739496d15f158,1029562,ed4ce1e613abc3e5f45c315791b017a3,/home/amine/PycharmProjects/osunator/maps/downloaded/1029562.osu,9mm Parabellum Bullet - Inferno [Tortured Soul Extra],/home/amine/PycharmProjects/osunator/replays/suitable/604d46ef933beee0f8b739496d15f158.osr,/home/amine/PycharmProjects/osunator/features/604d46ef933beee0f8b739496d15f158.npz,99.88221436984688,train
818ed86027346ac4af19cc09e6ca06ef,2350478,65ae16ff17fd50f43824fe48f28335f0,/home/amine/PycharmProjects/osunator/maps/downloaded/2350478.osu,CHiCO with HoneyWorks - Kessen Spirit [Not DT Farmer's Extra],/home/amine/PycharmProjects/osunator/replays/suitable/818ed86027346ac4af19cc09e6ca06ef.osr,/home/amine/PycharmProjects/osunator/features/818ed86027346ac4af19cc09e6ca06ef.npz,99.88211022693781,train
e1d062e123f2304850eb74d9baa7cb16,1676639,3028f3f75d528d2adb539b3cbf25a4c1,/home/amine/PycharmProjects/osunator/maps/downloaded/1676639.osu,Nakamura Meiko - Core of Spark [Dash the Heart],/home/amine/PycharmProjects/osunator/replays/suitable/e1d062e123f2304850eb74d9baa7cb16.osr,/home/amine/PycharmProjects/osunator/features/e1d062e123f2304850eb74d9baa7cb16.npz,99.8819641170916,train
0c116b82c867755b217cc31d02f783c6,888010,243399c869bba9ee1e67a9b15b389a25,/home/amine/PycharmProjects/osunator/maps/downloaded/888010.osu,Sleeping With Sirens - If You Can't Hang [Bearizm's Extreme],/home/amine/PycharmProjects/osunator/replays/suitable/0c116b82c867755b217cc31d02f783c6.osr,/home/amine/PycharmProjects/osunator/features/0c116b82c867755b217cc31d02f783c6.npz,99.88073941562314,train
f70291a12f74b36ff6776bd809b1b6d9,3665005,0e38c93a039ce202e33e26afbf747565,/home/amine/PycharmProjects/osunator/maps/downloaded/3665005.osu,Fellowship - Glory Days [Maki's Extra],/home/amine/PycharmProjects/osunator/replays/suitable/f70291a12f74b36ff6776bd809b1b6d9.osr,/home/amine/PycharmProjects/osunator/features/f70291a12f74b36ff6776bd809b1b6d9.npz,99.88066825775657,train
ebe2a4a7cbe5c770f51f294b06ad6677,1842043,f24e107fe5bb427e5a2acf2d24f568ba,/home/amine/PycharmProjects/osunator/maps/downloaded/1842043.osu,yuikonnu - Chikyuu Saigo no Kokuhaku o [Longing],/home/amine/PycharmProjects/osunator/replays/suitable/ebe2a4a7cbe5c770f51f294b06ad6677.osr,/home/amine/PycharmProjects/osunator/features/ebe2a4a7cbe5c770f51f294b06ad6677.npz,99.88063264697105,train
8f33d46e8273ce18913352f7d4ae7439,1842043,f24e107fe5bb427e5a2acf2d24f568ba,/home/amine/PycharmProjects/osunator/maps/downloaded/1842043.osu,yuikonnu - Chikyuu Saigo no Kokuhaku o [Longing],/home/amine/PycharmProjects/osunator/replays/suitable/8f33d46e8273ce18913352f7d4ae7439.osr,/home/amine/PycharmProjects/osunator/features/8f33d46e8273ce18913352f7d4ae7439.npz,99.88063264697105,train
5753d2acdfcb48356b1aef9f6560e09e,1842043,f24e107fe5bb427e5a2acf2d24f568ba,/home/amine/PycharmProjects/osunator/maps/downloaded/1842043.osu,yuikonnu - Chikyuu Saigo no Kokuhaku o [Longing],/home/amine/PycharmProjects/osunator/replays/suitable/5753d2acdfcb48356b1aef9f6560e09e.osr,/home/amine/PycharmProjects/osunator/features/5753d2acdfcb48356b1aef9f6560e09e.npz,99.88063264697105,train
3c48d3af7a4ee5936dc6a2e9f3582bb5,710881,61a524e81463a37bee64a96a9c8f5ff2,/home/amine/PycharmProjects/osunator/maps/downloaded/710881.osu,Birdy - Wings (Nu:Logic Remix) [Freedom],/home/amine/PycharmProjects/osunator/replays/suitable/3c48d3af7a4ee5936dc6a2e9f3582bb5.osr,/home/amine/PycharmProjects/osunator/features/3c48d3af7a4ee5936dc6a2e9f3582bb5.npz,99.8800959232614,test
6b9aacf95ae4b6e112b773cd5626ccea,1391282,b335c021a69af8a302adeaad88e290ab,/home/amine/PycharmProjects/osunator/maps/downloaded/1391282.osu,Infected Mushroom - The Pretender [Ignorance],/home/amine/PycharmProjects/osunator/replays/suitable/6b9aacf95ae4b6e112b773cd5626ccea.osr,/home/amine/PycharmProjects/osunator/features/6b9aacf95ae4b6e112b773cd5626ccea.npz,99.8800959232614,train
3a557e95be3a2084db2bd96d04affbff,3465695,e1ee349919359ce600d2742145a613b9,/home/amine/PycharmProjects/osunator/maps/downloaded/3465695.osu,Toyama Nao - FLOWER [Hope],/home/amine/PycharmProjects/osunator/replays/suitable/3a557e95be3a2084db2bd96d04affbff.osr,/home/amine/PycharmProjects/osunator/features/3a557e95be3a2084db2bd96d04affbff.npz,99.8800959232614,train
8fd2935cc61d53269503a4d02f454cf3,972691,bf29e5d73632847fd9fe79fb02d3e363,/home/amine/PycharmProjects/osunator/maps/downloaded/972691.osu,Remo Prototype[CV: Hanamori Yumiri] - Sendan Life [Extra],/home/amine/PycharmProjects/osunator/replays/suitable/8fd2935cc61d53269503a4d02f454cf3.osr,/home/amine/PycharmProjects/osunator/features/8fd2935cc61d53269503a4d02f454cf3.npz,99.8800959232614,test
54dcb5db400fe887d3acc7ebeb76fbde,1770368,2bd3f2d4419f166adca5fd0e396e2ec9,/home/amine/PycharmProjects/osunator/maps/downloaded/1770368.osu,THE ORAL CIGARETTES - ReI [Rain],/home/amine/PycharmProjects/osunator/replays/suitable/54dcb5db400fe887d3acc7ebeb76fbde.osr,/home/amine/PycharmProjects/osunator/features/54dcb5db400fe887d3acc7ebeb76fbde.npz,99.87998799879989,train
6e3b73e8e0b4946d9a219ea2cbdae6ce,1695382,a9e199c11e6e980a5b8e7fab577a61ca,/home/amine/PycharmProjects/osunator/maps/downloaded/1695382.osu,THE ORAL CIGARETTES - Mou Ii kai? [Rain],/home/amine/PycharmProjects/osunator/replays/suitable/6e3b73e8e0b4946d9a219ea2cbdae6ce.osr,/home/amine/PycharmProjects/osunator/features/6e3b73e8e0b4946d9a219ea2cbdae6ce.npz,99.87987987987988,test
09bfb924c44f78dcb6bb22e6d6d789d3,620789,3231bdcdfbc060dbfc983e702be8fa78,/home/amine/PycharmProjects/osunator/maps/downloaded/620789.osu,DJ SHARPNEL - FAKE PROMISE [True],/home/amine/PycharmProjects/osunator/replays/suitable/09bfb924c44f78dcb6bb22e6d6d789d3.osr,/home/amine/PycharmProjects/osunator/features/09bfb924c44f78dcb6bb22e6d6d789d3.npz,99.87973541791942,train
e3b314e72d3e8d53c9273fff37320fd8,620789,3231bdcdfbc060dbfc983e702be8fa78,/home/amine/PycharmProjects/osunator/maps/downloaded/620789.osu,DJ SHARPNEL - FAKE PROMISE [True],/home/amine/PycharmProjects/osunator/replays/suitable/e3b314e72d3e8d53c9273fff37320fd8.osr,/home/amine/PycharmProjects/osunator/features/e3b314e72d3e8d53c9273fff37320fd8.npz,99.87973541791942,train
fca6852dc9fcf9644d5c3f4aad290f0f,350132,59477201f5b5cf82e634ad6435908e85,/home/amine/PycharmProjects/osunator/maps/downloaded/350132.osu,Nanahira - Monosugoi Ikioide Keine ga Monosugoi Uta [Lunatic],/home/amine/PycharmProjects/osunator/replays/suitable/fca6852dc9fcf9644d5c3f4aad290f0f.osr,/home/amine/PycharmProjects/osunator/features/fca6852dc9fcf9644d5c3f4aad290f0f.npz,99.87955435109907,train
0acf8334eedd30be3219a0a5a3ebc965,1951034,cfefa0c0e217b6efa8fe19d660bb4e47,/home/amine/PycharmProjects/osunator/maps/downloaded/1951034.osu,Ryu* vs. Sota - Go Beyond!! [Transcension!!],/home/amine/PycharmProjects/osunator/replays/suitable/0acf8334eedd30be3219a0a5a3ebc965.osr,/home/amine/PycharmProjects/osunator/features/0acf8334eedd30be3219a0a5a3ebc965.npz,99.87944544906571,test
ef2642f83cc13685fcf3efd55a3a91d9,1054416,8ce7faebc434edf48ef0cab168d73415,/home/amine/PycharmProjects/osunator/maps/downloaded/1054416.osu,Primary - in the Garden [Please Compare with Extra],/home/amine/PycharmProjects/osunator/replays/suitable/ef2642f83cc13685fcf3efd55a3a91d9.osr,/home/amine/PycharmProjects/osunator/features/ef2642f83cc13685fcf3efd55a3a91d9.npz,99.8792270531401,train
7443798f2601a70629fecc5f03b7a15c,1744010,1d24ca8249f723760cc304230ce2cd01,/home/amine/PycharmProjects/osunator/maps/downloaded/1744010.osu,PSYQUI - Hype feat. Such (lapix Remix) [Reform's Insane],/home/amine/PycharmProjects/osunator/replays/suitable/7443798f2601a70629fecc5f03b7a15c.osr,/home/amine/PycharmProjects/osunator/features/7443798f2601a70629fecc5f03b7a15c.npz,99.8792270531401,train
6c696639a9494e46289d3d8d41c2af7c,799913,e2c3e504553586762c26a8233bb0751c,/home/amine/PycharmProjects/osunator/maps/downloaded/799913.osu,Shiena Nishizawa - Meaning [True Meaning],/home/amine/PycharmProjects/osunator/replays/suitable/6c696639a9494e46289d3d8d41c2af7c.osr,/home/amine/PycharmProjects/osunator/features/6c696639a9494e46289d3d8d41c2af7c.npz,99.87900786448881,train
fd00600ec60a46f6b97e2b3b9f236572,799913,e2c3e504553586762c26a8233bb0751c,/home/amine/PycharmProjects/osunator/maps/downloaded/799913.osu,Shiena Nishizawa - Meaning [True Meaning],/home/amine/PycharmProjects/osunator/replays/suitable/fd00600ec60a46f6b97e2b3b9f236572.osr,/home/amine/PycharmProjects/osunator/features/fd00600ec60a46f6b97e2b3b9f236572.npz,99.87900786448881,train
7b9c5d39d898849dc0652b0eddfea5d0,799913,e2c3e504553586762c26a8233bb0751c,/home/amine/PycharmProjects/osunator/maps/downloaded/799913.osu,Shiena Nishizawa - Meaning [True Meaning],/home/amine/PycharmProjects/osunator/replays/suitable/7b9c5d39d898849dc0652b0eddfea5d0.osr,/home/amine/PycharmProjects/osunator/features/7b9c5d39d898849dc0652b0eddfea5d0.npz,99.87900786448881,train
f0a36468994d0af86195041cafee0ac2,1827616,0e5d27ad81067deeacc28977c7cea3cc,/home/amine/PycharmProjects/osunator/maps/downloaded/1827616.osu,Toby Fox - THE WORLD REVOLVING [CHAOS! CHAOS!],/home/amine/PycharmProjects/osunator/replays/suitable/f0a36468994d0af86195041cafee0ac2.osr,/home/amine/PycharmProjects/osunator/features/f0a36468994d0af86195041cafee0ac2.npz,99.87812309567337,train
753850bdd5218d89526e493d01da5c52,1827616,0e5d27ad81067deeacc28977c7cea3cc,/home/amine/PycharmProjects/osunator/maps/downloaded/1827616.osu,Toby Fox - THE WORLD REVOLVING [CHAOS! CHAOS!],/home/amine/PycharmProjects/osunator/replays/suitable/753850bdd5218d89526e493d01da5c52.osr,/home/amine/PycharmProjects/osunator/features/753850bdd5218d89526e493d01da5c52.npz,99.87812309567337,train
8244841cac545f466a580fbf04947f44,1680262,7b433f6a183a1fde6a9eea23339f9a7e,/home/amine/PycharmProjects/osunator/maps/downloaded/1680262.osu,Twin-Tails - Twintail Dreamer! [diuS' Expert],/home/amine/PycharmProjects/osunator/replays/suitable/8244841cac545f466a580fbf04947f44.osr,/home/amine/PycharmProjects/osunator/features/8244841cac545f466a580fbf04947f44.npz,99.87812309567337,train
4bf544294e415a3e577eb3d5f77ff962,1827616,0e5d27ad81067deeacc28977c7cea3cc,/home/amine/PycharmProjects/osunator/maps/downloaded/1827616.osu,Toby Fox - THE WORLD REVOLVING [CHAOS! CHAOS!],/home/amine/PycharmProjects/osunator/replays/suitable/4bf544294e415a3e577eb3d5f77ff962.osr,/home/amine/PycharmProjects/osunator/features/4bf544294e415a3e577eb3d5f77ff962.npz,99.87812309567337,train
1dccbad8d32d7cee854c6a8f05a908cc,1045757,2bbbd07489281bbbad9df76235ea8fa9,/home/amine/PycharmProjects/osunator/maps/downloaded/1045757.osu,Shoji Meguro - Kimi no Kioku (Aethral Remix) [Remembrance],/home/amine/PycharmProjects/osunator/replays/suitable/1dccbad8d32d7cee854c6a8f05a908cc.osr,/home/amine/PycharmProjects/osunator/features/1dccbad8d32d7cee854c6a8f05a908cc.npz,99.87745098039215,train
a566b13b44e6664fa81e66180dd7d2cc,2287891,cea7d0939f2801b2152d365cc7e8c3ac,/home/amine/PycharmProjects/osunator/maps/downloaded/2287891.osu,Hirose Kohmi - promise [geddan],/home/amine/PycharmProjects/osunator/replays/suitable/a566b13b44e6664fa81e66180dd7d2cc.osr,/home/amine/PycharmProjects/osunator/features/a566b13b44e6664fa81e66180dd7d2cc.npz,99.87699876998771,train
98f825cbd5c04de1c80144aa44cd8af8,211697,d61b4e5f42e33f2e3186888f74e4bd4e,/home/amine/PycharmProjects/osunator/maps/downloaded/211697.osu,DJ Genericname - Dear You [Dear Nemis],/home/amine/PycharmProjects/osunator/replays/suitable/98f825cbd5c04de1c80144aa44cd8af8.osr,/home/amine/PycharmProjects/osunator/features/98f825cbd5c04de1c80144aa44cd8af8.npz,99.87677141096735,train
dacdff45faa0a3c0d39765a326cc776d,211697,d61b4e5f42e33f2e3186888f74e4bd4e,/home/amine/PycharmProjects/osunator/maps/downloaded/211697.osu,DJ Genericname - Dear You [Dear Nemis],/home/amine/PycharmProjects/osunator/replays/suitable/dacdff45faa0a3c0d39765a326cc776d.osr,/home/amine/PycharmProjects/osunator/features/dacdff45faa0a3c0d39765a326cc776d.npz,99.87677141096735,train
c6b3e6f10b919532ee53a5544ae93f8e,211697,d61b4e5f42e33f2e3186888f74e4bd4e,/home/amine/PycharmProjects/osunator/maps/downloaded/211697.osu,DJ Genericname - Dear You [Dear Nemis],/home/amine/PycharmProjects/osunator/replays/suitable/c6b3e6f10b919532ee53a5544ae93f8e.osr,/home/amine/PycharmProjects/osunator/features/c6b3e6f10b919532ee53a5544ae93f8e.npz,99.87677141096735,train
86eaee205c22df172b68ddcd3837291b,833389,318fb2a4ed266141a68902f4207b7101,/home/amine/PycharmProjects/osunator/maps/downloaded/833389.osu,Reol & nqrse - Ooedo Ranvu [Wild Dance],/home/amine/PycharmProjects/osunator/replays/suitable/86eaee205c22df172b68ddcd3837291b.osr,/home/amine/PycharmProjects/osunator/features/86eaee205c22df172b68ddcd3837291b.npz,99.8766954377312,train
b4a9ec85c4318297fcbf6f87fc385587,3210497,adfcd669ab16629042c7681ff059edb2,/home/amine/PycharmProjects/osunator/maps/downloaded/3210497.osu,YURiMental - Kinou ni Kanaderu Ashita no Uta (Cut Ver.) [Definitely Not FOUR DiMENSiONS],/home/amine/PycharmProjects/osunator/replays/suitable/b4a9ec85c4318297fcbf6f87fc385587.osr,/home/amine/PycharmProjects/osunator/features/b4a9ec85c4318297fcbf6f87fc385587.npz,99.87654320987654,train
3bac90ac8507f58c8325ccf1255e8e40,3210497,adfcd669ab16629042c7681ff059edb2,/home/amine/PycharmProjects/osunator/maps/downloaded/3210497.osu,YURiMental - Kinou ni Kanaderu Ashita no Uta (Cut Ver.) [Definitely Not FOUR DiMENSiONS],/home/amine/PycharmProjects/osunator/replays/suitable/3bac90ac8507f58c8325ccf1255e8e40.osr,/home/amine/PycharmProjects/osunator/features/3bac90ac8507f58c8325ccf1255e8e40.npz,99.87654320987654,train
f839a4548db8c7a4516ae98d7e4c2c91,3210497,adfcd669ab16629042c7681ff059edb2,/home/amine/PycharmProjects/osunator/maps/downloaded/3210497.osu,YURiMental - Kinou ni Kanaderu Ashita no Uta (Cut Ver.) [Definitely Not FOUR DiMENSiONS],/home/amine/PycharmProjects/osunator/replays/suitable/f839a4548db8c7a4516ae98d7e4c2c91.osr,/home/amine/PycharmProjects/osunator/features/f839a4548db8c7a4516ae98d7e4c2c91.npz,99.87654320987654,train
cc32e2b9fe2471213c7b4189194fdff8,991733,51f74397abe8885cf83e24a363a4fa1e,/home/amine/PycharmProjects/osunator/maps/downloaded/991733.osu,Foreground Eclipse - From Under Cover (Caught Up In A Love Song) [Akitoshi's Extreme],/home/amine/PycharmProjects/osunator/replays/suitable/cc32e2b9fe2471213c7b4189194fdff8.osr,/home/amine/PycharmProjects/osunator/features/cc32e2b9fe2471213c7b4189194fdff8.npz,99.87608426270137,test
1e6c4e7b193bf92181194e81eb4025a9,991733,51f74397abe8885cf83e24a363a4fa1e,/home/amine/PycharmProjects/osunator/maps/downloaded/991733.osu,Foreground Eclipse - From Under Cover (Caught Up In A Love Song) [Akitoshi's Extreme],/home/amine/PycharmProjects/osunator/replays/suitable/1e6c4e7b193bf92181194e81eb4025a9.osr,/home/amine/PycharmProjects/osunator/features/1e6c4e7b193bf92181194e81eb4025a9.npz,99.87608426270137,test
655ffb4268d26e8266fb5ed01ab5033c,991733,51f74397abe8885cf83e24a363a4fa1e,/home/amine/PycharmProjects/osunator/maps/downloaded/991733.osu,Foreground Eclipse - From Under Cover (Caught Up In A Love Song) [Akitoshi's Extreme],/home/amine/PycharmProjects/osunator/replays/suitable/655ffb4268d26e8266fb5ed01ab5033c.osr,/home/amine/PycharmProjects/osunator/features/655ffb4268d26e8266fb5ed01ab5033c.npz,99.87608426270137,test
d6b6a356fadfc53fb2a4c40bea5b80ee,209576,010677fc5be6f916c14669f90cf265e9,/home/amine/PycharmProjects/osunator/maps/downloaded/209576.osu,Cres - End Time [Another],/home/amine/PycharmProjects/osunator/replays/suitable/d6b6a356fadfc53fb2a4c40bea5b80ee.osr,/home/amine/PycharmProjects/osunator/features/d6b6a356fadfc53fb2a4c40bea5b80ee.npz,99.87608426270137,train
bb1f735cadb453c214487c605ead68bc,2015472,2e90bbdfebfd7b259dcf22ea41a4dd9f,/home/amine/PycharmProjects/osunator/maps/downloaded/2015472.osu,Imperial Circus Dead Decadence - Uta [Collab],/home/amine/PycharmProjects/osunator/replays/suitable/bb1f735cadb453c214487c605ead68bc.osr,/home/amine/PycharmProjects/osunator/features/bb1f735cadb453c214487c605ead68bc.npz,99.87588652482269,train
4029dfcbd23de555020e0c7efd4974a9,535808,f63dbfae0bd01da5b8900f8bbdeaf5dc,/home/amine/PycharmProjects/osunator/maps/downloaded/535808.osu,MISATO - Necro Fantasia [Lunatic],/home/amine/PycharmProjects/osunator/replays/suitable/4029dfcbd23de555020e0c7efd4974a9.osr,/home/amine/PycharmProjects/osunator/features/4029dfcbd23de555020e0c7efd4974a9.npz,99.87562189054727,train
4959fc2c2c95783c35414d24f8437025,2111505,07ee6b0d4dc53ba3a2bfbb3ce0625706,/home/amine/PycharmProjects/osunator/maps/downloaded/2111505.osu,VINXIS - Sidetracked Day [Sojourn Collab],/home/amine/PycharmProjects/osunator/replays/suitable/4959fc2c2c95783c35414d24f8437025.osr,/home/amine/PycharmProjects/osunator/features/4959fc2c2c95783c35414d24f8437025.npz,99.87562189054727,train
41102c062a8c3c4a82f5ad0f010ceaab,535808,f63dbfae0bd01da5b8900f8bbdeaf5dc,/home/amine/PycharmProjects/osunator/maps/downloaded/535808.osu,MISATO - Necro Fantasia [Lunatic],/home/amine/PycharmProjects/osunator/replays/suitable/41102c062a8c3c4a82f5ad0f010ceaab.osr,/home/amine/PycharmProjects/osunator/features/41102c062a8c3c4a82f5ad0f010ceaab.npz,99.87562189054727,train
bcf36defc34d014e9dbb7543deb53568,815219,28d1644d120771fc4e10cb3f921e7a89,/home/amine/PycharmProjects/osunator/maps/downloaded/815219.osu,Nekomata Master feat. Misawa Aki - chrono diver -fragment- [Extra],/home/amine/PycharmProjects/osunator/replays/suitable/bcf36defc34d014e9dbb7543deb53568.osr,/home/amine/PycharmProjects/osunator/features/bcf36defc34d014e9dbb7543deb53568.npz,99.87515605493134,test
5b8aca5776e2bedfda2fac6084871ab7,815219,28d1644d120771fc4e10cb3f921e7a89,/home/amine/PycharmProjects/osunator/maps/downloaded/815219.osu,Nekomata Master feat. Misawa Aki - chrono diver -fragment- [Extra],/home/amine/PycharmProjects/osunator/replays/suitable/5b8aca5776e2bedfda2fac6084871ab7.osr,/home/amine/PycharmProjects/osunator/features/5b8aca5776e2bedfda2fac6084871ab7.npz,99.87515605493134,test
42bbf0b1c7fbd640ce56ca7aabeb019e,1256809,cc4cbed3121f14b7d59ccc3d8164ae71,/home/amine/PycharmProjects/osunator/maps/downloaded/1256809.osu,Avenged Sevenfold - Save Me [Tragedy],/home/amine/PycharmProjects/osunator/replays/suitable/42bbf0b1c7fbd640ce56ca7aabeb019e.osr,/home/amine/PycharmProjects/osunator/features/42bbf0b1c7fbd640ce56ca7aabeb019e.npz,99.87503905029678,train
82064872d6b67e575ce909067300164e,1605598,9099b5b3f4090aaee1cc196dd318f74a,/home/amine/PycharmProjects/osunator/maps/downloaded/1605598.osu,Yu Tokiwa - Shounen Ripples [Vibes],/home/amine/PycharmProjects/osunator/replays/suitable/82064872d6b67e575ce909067300164e.osr,/home/amine/PycharmProjects/osunator/features/82064872d6b67e575ce909067300164e.npz,99.87468671679198,train
87108d2f9b6f0b0785139e896e8159e1,1001682,1e8f966c7a8f992cb2f3f5bab7d55925,/home/amine/PycharmProjects/osunator/maps/downloaded/1001682.osu,DragonForce - Through the Fire and Flames [Myth],/home/amine/PycharmProjects/osunator/replays/suitable/87108d2f9b6f0b0785139e896e8159e1.osr,/home/amine/PycharmProjects/osunator/features/87108d2f9b6f0b0785139e896e8159e1.npz,99.87456883035435,train
91796c73d86b59adc907abeabe3d1a55,3281757,a4ef27dd75a269c5bcb628dcd6ecdb55,/home/amine/PycharmProjects/osunator/maps/downloaded/3281757.osu,Yousei Teikoku - Hades: The end [Despair],/home/amine/PycharmProjects/osunator/replays/suitable/91796c73d86b59adc907abeabe3d1a55.osr,/home/amine/PycharmProjects/osunator/features/91796c73d86b59adc907abeabe3d1a55.npz,99.87452022438735,train
55802770343bbce935d0cb9742413e2d,1626537,e5edca2a15d48b30e5ba577a804443c4,/home/amine/PycharmProjects/osunator/maps/downloaded/1626537.osu,Nanamori-chu * Goraku-bu - Happy Time wa Owaranai [Sotarks' Peace of Mind],/home/amine/PycharmProjects/osunator/replays/suitable/55802770343bbce935d0cb9742413e2d.osr,/home/amine/PycharmProjects/osunator/features/55802770343bbce935d0cb9742413e2d.npz,99.87445072190836,train
e51d3d5915f69fe60aa565de25ee9b12,3726990,bdb0607299d8e2b5f325c45a05721081,/home/amine/PycharmProjects/osunator/maps/downloaded/3726990.osu,THE ORAL CIGARETTES - Flower [Cataclysm],/home/amine/PycharmProjects/osunator/replays/suitable/e51d3d5915f69fe60aa565de25ee9b12.osr,/home/amine/PycharmProjects/osunator/features/e51d3d5915f69fe60aa565de25ee9b12.npz,99.87445072190836,train
96a4e56f2bf2eb015329c9352a9caa51,2279885,7f229a1e9bb732093840ae84407388b3,/home/amine/PycharmProjects/osunator/maps/downloaded/2279885.osu,ORESAMA - Hotohashiru [Extra],/home/amine/PycharmProjects/osunator/replays/suitable/96a4e56f2bf2eb015329c9352a9caa51.osr,/home/amine/PycharmProjects/osunator/features/96a4e56f2bf2eb015329c9352a9caa51.npz,99.87445072190836,test
